b0020_b3762 :1 b0020 b3762 :2 1     b0020           b3762           1uthA/1_0_0     1uthA/1_1_1           15.8       44.1       0.64        180         9%
b2091_b2931 :1 b2091 b2931 :2 1     b2091           b2931           2ejvA/1_0_0     2ejvA/1_1_1           14.6       40.4       0.63        166        15%
b2098_b2681 :1 b2098 b2681 :2 1     b2098           b2681           4apsA/1_0_0     4apsA/1_1_1            9.8       25.1       0.63        147        14%
b2098_b3523 :1 b2098 b3523 :2 1     b2098           b3523           4apsA/0_0_0     4apsA/0_1_1           10.1       25.8       0.66        150        14%
b2129_b3974 :1 b2129 b3974 :2 1     b2129           b3974           1l2tA/2_0_2     1l2tA/2_1_1            6.0       15.6       0.37         92        14%
b2146_b2324 :1 b2146 b2324 :2 1     b2146           b2324           1d7yA/1_0_0     1d7yA/1_0_1            5.4       11.4       0.59        119        10%
b2146_b2660 :1 b2146 b2660 :2 1     b2146           b2660           1d7yA/1_0_1     1d7yA/1_0_0            5.5       11.7       0.59        120        10%
b2147_b3260 :1 b2147 b3260 :2 1     b2147           b3260           3tx9A/1_0_0     3tx9A/1_0_1            6.8       17.0       0.48         88         9%
b2170_b2681 :1 b2170 b2681 :2 1     b2170           b2681           4apsA/1_0_0     4apsA/1_1_1            9.7       24.7       0.63        147        17%
b2170_b3523 :1 b2170 b3523 :2 1     b2170           b3523           4apsA/0_0_0     4apsA/0_1_1           10.0       25.3       0.66        150        16%
b2170_b4130 :1 b2170 b4130 :2 1     b2170           b4130           4apsA/1_0_0     4apsA/1_1_1            7.8       20.6       0.44        136        17%
b2201_b2616 :1 b2201 b2616 :2 1     b2201           b2616           3puxA/1_0_3     3puxA/1_1_4            9.9       27.7       0.39        156        24%
b2216_b2218 :1 b2216 b2218 :2 1     b2216           b2218           2zdyA/0_0_0     2zdyA/0_1_1           11.3       30.3       0.59        166        18%
b2216_b2219 :1 b2216 b2219 :2 1     b2216           b2219           3ehjA/1_0_0     3ehjA/1_1_1           13.3       37.5       0.51        133         6%
b2216_b2370 :1 b2216 b2370 :2 1     b2216           b2370           3ehjA/1_0_0     3ehjA/1_1_1           13.3       37.6       0.51        134         9%
b2216_b3210 :1 b2216 b3210 :2 1     b2216           b3210           3ehjA/1_0_0     3ehjA/1_1_1           13.2       37.3       0.51        132         9%
b2216_b3869 :1 b2216 b3869 :2 1     b2216           b3869           3ehhA/1_0_0     3ehhA/1_1_1           12.0       33.2       0.52        129        11%
b2216_b4125 :1 b2216 b4125 :2 1     b2216           b4125           3ehjA/1_0_0     3ehjA/1_1_1           12.5       35.1       0.49        126         6%
b2218_b2219 :1 b2218 b2219 :2 1     b2218           b2219           2zdyA/1_0_0     2zdyA/1_1_1           11.2       29.0       0.67        151        21%
b2218_b2370 :1 b2218 b2370 :2 1     b2218           b2370           2zdyA/0_0_0     2zdyA/0_1_1           11.4       29.7       0.67        151        22%
b2218_b2786 :1 b2218 b2786 :2 1     b2218           b2786           2e0aA/1_0_0     2e0aA/1_1_1           12.6       31.4       0.91        132        23%
b2218_b3869 :1 b2218 b3869 :2 1     b2218           b3869           2zdxA/0_0_0     2zdxA/0_1_1           11.2       29.1       0.69        149        19%
b2218_b4112 :1 b2218 b4112 :2 1     b2218           b4112           2e0aA/1_0_0     2e0aA/1_1_1           12.0       29.4       0.89        131        20%
b2218_b4125 :1 b2218 b4125 :2 1     b2218           b4125           2zdyA/1_0_0     2zdyA/1_1_1           11.4       29.6       0.67        151        18%
b2218_b4399 :1 b2218 b4399 :2 1     b2218           b4399           2e0aA/1_0_0     2e0aA/1_1_1           12.0       29.5       0.88        129        24%
b2221_b2707 :1 b2221 b2707 :2 1     b2221           b2707           3cdkA/1_0_0     3cdkA/1_1_1           15.0       39.9       0.82        179        31%
b2221_b3884 :1 b2221 b3884 :2 1     b2221           b3884           3cdkA/1_0_0     3cdkA/1_1_1           14.9       39.6       0.82        180        31%
b2221_b4191 :1 b2221 b4191 :2 1     b2221           b4191           3cdkA/1_0_0     3cdkA/1_1_1           14.9       39.4       0.82        179        31%
b2221_b4300 :1 b2221 b4300 :2 1     b2221           b4300           3cdkA/1_0_0     3cdkA/1_1_1           15.1       40.2       0.82        180        31%
b2222_b2707 :1 b2222 b2707 :2 1     b2222           b2707           3rrlA/1_0_0     3rrlA/1_1_1            9.3       25.8       0.40        139        11%
b2222_b3884 :1 b2222 b3884 :2 1     b2222           b3884           3cdkA/1_0_0     3cdkA/1_1_1            9.2       25.6       0.40        141        11%
b2222_b4191 :1 b2222 b4191 :2 1     b2222           b4191           3cdkA/1_0_0     3cdkA/1_1_1            9.1       25.0       0.40        140        11%
b2222_b4300 :1 b2222 b4300 :2 1     b2222           b4300           3rrlA/1_0_0     3rrlA/1_1_1            9.0       25.0       0.40        139        10%
b2240_b2681 :1 b2240 b2681 :2 1     b2240           b2681           4apsA/1_0_0     4apsA/1_1_1           10.1       25.9       0.63        151        15%
b2240_b3523 :1 b2240 b3523 :2 1     b2240           b3523           4apsA/0_0_0     4apsA/0_1_1           10.5       27.1       0.66        154        14%
b2246_b2681 :1 b2246 b2681 :2 1     b2246           b2681           4apsA/1_0_0     4apsA/1_1_1            9.5       24.2       0.63        147        16%
b2246_b3523 :1 b2246 b3523 :2 1     b2246           b3523           4apsA/0_0_0     4apsA/0_1_1            9.9       25.2       0.66        150        15%
b2249_b2700 :1 b2249 b2700 :2 1     b2249           b2700           3rfqA/1_0_3     3rfqA/1_1_2            5.6       13.4       0.44         76        11%
b2253_b2810 :1 b2253 b2810 :2 1     b2253           b2810           3nyuA/0_0_0     3nyuA/0_1_3            6.2       14.3       0.56        109        14%
b2293_b2690 :1 b2293 b2690 :2 1     b2293           b2690           3mc1A/3_0_0     3mc1A/3_1_1            7.9       18.9       0.63         98        13%
b2293_b3385 :1 b2293 b3385 :2 1     b2293           b3385           1te2A/1_0_0     1te2A/1_1_1            8.0       18.9       0.66        116        25%
b2293_b3715 :1 b2293 b3715 :2 1     b2293           b3715           1te2A/0_0_0     1te2A/0_1_1            8.0       19.4       0.63        110        21%
b2304_b2500 :1 b2304 b2500 :2 1     b2304           b2500           3rucA/1_0_0     3rucA/1_1_1            5.7       15.1       0.32        104         7%
b2304_b3288 :1 b2304 b3288 :2 1     b2304           b3288           2pzjA/1_0_1     2pzjA/1_0_0            8.1       22.2       0.36        113         5%
b2306_b2616 :1 b2306 b2616 :2 1     b2306           b2616           2oukA/5_0_0     2oukA/5_1_1            6.3       14.8       0.53        101        38%
b2306_b3700 :1 b2306 b3700 :2 1     b2306           b3700           2awoA/0_0_0     2awoA/0_1_1            5.1       12.8       0.35        120        26%
b2306_b3974 :1 b2306 b3974 :2 1     b2306           b3974           1l2tA/2_0_2     1l2tA/2_1_1            6.3       16.4       0.37         92        27%
b2309_b3268 :1 b2309 b3268 :2 1     b2309           b3268           3s9eA/0_0_0     3s9eA/0_1_1           10.2       25.3       0.74        175        16%
b2310_b3268 :1 b2310 b3268 :2 1     b2310           b3268           3k4uA/2_0_3     3k4uA/2_1_0            6.9       14.9       0.71         77        20%
b2349_b4312 :1 b2349 b4312 :2 1     b2349           b4312           2a3vA/1_0_4     2a3vA/1_1_7            5.6       13.6       0.43        160        18%
b2366_b4085 :1 b2366 b4085 :2 1     b2366           b4085           2zsjA/1_0_0     2zsjA/1_1_1            6.3       17.2       0.30        212        14%
b2367_b2681 :1 b2367 b2681 :2 1     b2367           b2681           4apsA/1_0_0     4apsA/1_1_1            9.8       25.0       0.63        147        14%
b2367_b3523 :1 b2367 b3523 :2 1     b2367           b3523           4apsA/0_0_0     4apsA/0_1_1           10.0       25.3       0.66        150        13%
b2370_b2786 :1 b2370 b2786 :2 1     b2370           b2786           2q8hA/1_0_0     2q8hA/1_0_1           11.2       30.4       0.54        177        18%
b2370_b4399 :1 b2370 b4399 :2 1     b2370           b4399           2q8gA/1_0_0     2q8gA/1_0_1           10.8       29.2       0.55        176        18%
b2379_b2551 :1 b2379 b2551 :2 1     b2379           b2551           3eibA/1_0_0     3eibA/1_1_1            9.6       68.5       0.60        230        18%
b2386_b2429 :1 b2386 b2429 :2 1     b2386           b2429           3qnqA/1_0_0     3qnqA/1_1_1           24.9       71.1       0.87        257        14%
b2386_b2715 :1 b2386 b2715 :2 1     b2386           b2715           3qnqA/1_0_0     3qnqA/1_1_1           23.8       67.6       0.87        252        15%
b2386_b2933 :1 b2386 b2933 :2 1     b2386           b2933           3qnqA/1_0_0     3qnqA/1_1_1           21.4       60.9       0.77        238        10%
b2386_b3599 :1 b2386 b3599 :2 1     b2386           b3599           3qnqA/1_0_0     3qnqA/1_1_1           22.5       64.0       0.81        243        13%
b2386_b3683 :1 b2386 b3683 :2 1     b2386           b3683           3qnqA/1_0_0     3qnqA/1_1_1           23.8       67.5       0.87        256        14%
b2386_b3722 :1 b2386 b3722 :2 1     b2386           b3722           3qnqA/1_0_0     3qnqA/1_1_1           24.7       70.5       0.87        252        13%
b2386_b3899 :1 b2386 b3899 :2 1     b2386           b3899           3qnqA/1_0_0     3qnqA/1_1_1           22.2       62.5       0.86        243        13%
b2386_b3949 :1 b2386 b3949 :2 1     b2386           b3949           3qnqA/1_0_0     3qnqA/1_1_1           22.2       62.9       0.80        238        15%
b2386_b4240 :1 b2386 b4240 :2 1     b2386           b4240           3qnqA/1_0_0     3qnqA/1_1_1           24.0       68.0       0.87        251        15%
b2406_b2681 :1 b2406 b2681 :2 1     b2406           b2681           4apsA/0_0_0     4apsA/0_1_1            9.9       25.5       0.63        148        17%
b2406_b3523 :1 b2406 b3523 :2 1     b2406           b3523           4apsA/1_0_0     4apsA/1_1_1           10.2       26.0       0.66        151        16%
b2422_b3974 :1 b2422 b3974 :2 1     b2422           b3974           1l2tA/2_0_2     1l2tA/2_1_1            6.0       15.5       0.37         86        16%
b2424_b3726 :1 b2424 b3726 :2 1     b2424           b3726           3puxF/1_0_1     3puxF/1_1_2           31.0       92.6       0.66        238        15%
b2442_b4312 :1 b2442 b4312 :2 1     b2442           b4312           2a3vA/1_0_4     2a3vA/1_1_7            5.6       13.7       0.43        160        18%
b2454_b2526 :1 b2454 b2526 :2 1     b2454           b2526           3kvgA/0_0_0     3kvgA/0_1_1            6.5       16.9       0.38        127        15%
b2471_b2638 :1 b2471 b2638 :2 1     b2471           b2638           3f0iA/0_0_0     3f0iA/0_1_1            5.9       10.7       0.81         65        32%
b2495_b2638 :1 b2495 b2638 :2 1     b2495           b2638           3f0iA/0_0_0     3f0iA/0_1_1            6.0       11.0       0.81         65        44%
b2500_b4211 :1 b2500 b4211 :2 1     b2500           b4211           1garA/1_0_0     1garA/1_1_1            8.7       22.6       0.52         96        57%
b2507_b2780 :1 b2507 b2780 :2 1     b2507           b2780           2vpiA/0_0_0     2vpiA/0_1_1            6.0       14.5       0.46         78        17%
b2530_b2551 :1 b2530 b2551 :2 1     b2530           b2551           3madA/1_0_0     3madA/1_1_1           24.3       71.7       0.60        305        12%
b2530_b3073 :1 b2530 b3073 :2 1     b2530           b3073           3e77A/0_0_0     3e77A/0_1_2            7.5       18.9       0.52        133         9%
b2534_b3353 :1 b2534 b3353 :2 1     b2534           b3353           3a2lA/0_0_0     3a2lA/0_1_1            7.1       17.7       0.51         90         7%
b2534_b3825 :1 b2534 b3825 :2 1     b2534           b3825           3jweA/0_0_0     3jweA/0_1_1            7.6       16.9       0.73        122        18%
b2541_b3605 :1 b2541 b3605 :2 1     b2541           b3605           1bvrA/3_0_2     1bvrA/3_1_3            9.2       26.1       0.33        137        12%
b2545_b2931 :1 b2545 b2931 :2 1     b2545           b2931           1lluA/1_0_0     1lluA/1_1_1           14.9       41.7       0.59        170        19%
b2549_b3530 :1 b2549 b3530 :2 1     b2549           b3530           2xpiA/1_0_0     2xpiA/1_1_1           21.1       59.2       0.83        235         7%
b2551_b3617 :1 b2551 b3617 :2 1     b2551           b3617           1rv3A/1_0_2     1rv3A/1_0_0            5.8       12.8       0.58        108        25%
b2551_b3791 :1 b2551 b3791 :2 1     b2551           b3791           1j04A/2_0_0     1j04A/2_0_1            6.7       63.2       0.60        231        13%
b2587_b2681 :1 b2587 b2681 :2 1     b2587           b2681           4apsA/1_0_0     4apsA/1_1_1            9.4       23.7       0.63        146        13%
b2587_b3523 :1 b2587 b3523 :2 1     b2587           b3523           4apsA/0_0_0     4apsA/0_1_1            9.8       24.7       0.66        149        12%
b2592_b3178 :1 b2592 b3178 :2 1     b2592           b3178           1yyfA/1_0_20    1yyfA/1_1_21          12.4       34.4       0.53        203        23%
b2597_b3203 :1 b2597 b3203 :2 1     b2597           b3203           3tqmA/0_0_0     3tqmA/0_1_2            7.0       17.1       0.52         81        24%
b2616_b3195 :1 b2616 b3195 :2 1     b2616           b3195           1mv5A/1_0_0     1mv5A/1_1_1            6.7       16.5       0.48        118        19%
b2616_b3271 :1 b2616 b3271 :2 1     b2616           b3271           1mv5A/1_0_0     1mv5A/1_1_1            6.8       17.1       0.48        119        16%
b2616_b3454 :1 b2616 b3454 :2 1     b2616           b3454           2fgkA/0_0_0     2fgkA/0_1_1           10.0       27.4       0.46        155        20%
b2616_b3455 :1 b2616 b3455 :2 1     b2616           b3455           2ixfA/1_0_0     2ixfA/1_1_1            7.4       19.3       0.43        145        18%
b2616_b3479 :1 b2616 b3479 :2 1     b2616           b3479           1mv5A/1_0_0     1mv5A/1_1_1            6.5       16.1       0.48        118        12%
b2616_b3725 :1 b2616 b3725 :2 1     b2616           b3725           1mv5A/1_0_0     1mv5A/1_1_1            6.8       17.1       0.48        119        18%
b2616_b4096 :1 b2616 b4096 :2 1     b2616           b4096           1xefA/1_0_0     1xefA/1_1_1           10.0       27.6       0.43        151        22%
b2616_b4106 :1 b2616 b4106 :2 1     b2616           b4106           1mv5A/1_0_0     1mv5A/1_1_1            6.8       17.0       0.48        119        15%
b2616_b4287 :1 b2616 b4287 :2 1     b2616           b4287           1mv5A/1_0_0     1mv5A/1_1_1            6.9       17.2       0.48        119        19%
b2622_b4312 :1 b2622 b4312 :2 1     b2622           b4312           2a3vA/1_0_4     2a3vA/1_1_7            5.7       14.1       0.43        160        14%
b2638_b3503 :1 b2638 b3503 :2 1     b2638           b3503           1s3cA/2_0_1     1s3cA/2_0_0            5.3       10.0       0.69         66        74%
